fold,nearest_similarity,nearest_same_original_recording,retrieval_activated_at_selected_threshold
5,0.9969288,True,True
2,0.94985867,True,False
5,0.94985867,True,False
5,0.92959094,False,False
4,0.92214453,True,False
5,0.92214435,True,False
1,0.9998465,True,True
1,0.99951667,True,True
2,0.9998465,True,True
1,0.9356792,True,False
1,0.9813961,True,False
2,0.9813961,True,False
4,0.90383685,True,False
1,0.90383685,True,False
3,0.7675719,False,False
2,0.8363905,True,False
1,0.8363905,True,False
5,0.9449856,False,False
1,0.7433287,False,False
5,0.9584991,False,False
4,0.9695689,True,False
3,0.9695689,True,False
2,0.8652323,True,False
1,0.90579677,False,False
2,0.8303847,True,False
1,0.7147033,False,False
1,0.8303848,True,False
2,0.91981786,True,False
2,0.9302232,True,False
3,0.9302233,True,False
4,0.978979,False,False
1,0.9893306,True,False
5,0.9986906,True,True
2,0.9986906,True,True
1,0.92591333,False,False
5,0.9480474,True,False
4,0.9480473,True,False
2,0.99331367,True,False
3,0.9865325,True,False
3,0.99331367,True,False
1,0.8942082,False,False
4,0.8796804,True,False
4,0.9348662,True,False
3,0.94598365,True,False
4,0.94598365,True,False
1,0.8801502,False,False
2,0.8186999,True,False
4,0.84589326,True,False
5,0.91456234,True,False
1,0.9661044,True,False
2,0.9661044,True,False
2,0.8576906,False,False
2,0.87459505,False,False
2,0.9794915,True,False
2,0.99535096,True,True
4,0.99535096,True,True
5,0.86111295,False,False
4,0.81963634,False,False
4,0.82863027,True,False
3,0.98601365,True,False
4,0.9975499,True,True
2,0.9975499,True,True
3,0.9967804,True,True
5,0.9869056,True,False
4,0.9967804,True,True
4,0.9137021,True,False
1,0.9137021,True,False
3,0.9856544,True,False
3,0.9497655,False,False
4,0.9856544,True,False
3,0.9623967,True,False
3,0.84943944,True,False
5,0.9623967,True,False
3,0.95717275,False,False
2,0.9601805,False,False
3,0.9577507,False,False
2,0.96175635,False,False
5,0.9318924,True,False
4,0.6961521,False,False
1,0.86400276,True,False
2,0.89406693,True,False
1,0.89406693,True,False
2,0.96911323,True,False
1,0.8810786,False,False
5,0.96911323,True,False
4,0.95559025,True,False
5,0.98378205,True,False
4,0.98378205,True,False
2,0.95614326,False,False
2,0.9509728,False,False
1,0.9935312,True,False
3,0.99923706,True,True
4,0.99923706,True,True
3,0.95447075,True,False
2,0.95447075,True,False
5,0.93634456,False,False
4,0.98786247,True,False
5,0.98786247,True,False
3,0.6209794,False,False
5,0.9297213,False,False
1,0.92679095,False,False
1,0.98881197,True,False
1,0.9751053,False,False
3,0.98881197,True,False
2,0.8970334,False,False
1,0.7466084,False,False
4,0.8698175,True,False
2,0.95381725,True,False
2,0.92462766,False,False
1,0.9637951,False,False
1,0.9259665,False,False
3,0.92388594,False,False
2,0.91433233,False,False
3,0.90017295,True,False
4,0.91882396,False,False
3,0.9500728,False,False
4,0.99413896,False,False
3,0.9894308,False,False
4,0.99048203,False,False
1,0.97503436,True,False
5,0.95660055,False,False
3,0.97503436,True,False
2,0.8517464,False,False
1,0.9112724,False,False
4,0.7921771,False,False
4,0.7455921,False,False
2,0.9641552,False,False
4,0.94433856,False,False
5,0.9731751,False,False
1,0.9801882,False,False
4,0.97857934,False,False
4,0.9783499,False,False
4,0.9783684,False,False
2,0.92140806,False,False
3,0.9891412,False,False
3,0.9857651,False,False
1,0.9894462,False,False
1,0.9877677,False,False
1,0.99033964,False,False
5,0.94235986,False,False
2,0.9350971,False,False
5,0.933869,False,False
4,0.9483869,False,False
3,0.98330224,True,False
1,0.9442069,False,False
1,0.98330224,True,False
2,0.9344807,False,False
1,0.9311831,False,False
2,0.81985956,False,False
2,0.96938443,False,False
2,0.9637951,False,False
1,0.96570635,False,False
2,0.97057855,False,False
1,0.97288966,False,False
5,0.9809036,False,False
5,0.94002295,False,False
5,0.97046787,False,False
5,0.9957726,False,True
4,0.9965687,False,True
1,0.9952822,False,False
2,0.9957726,False,True
1,0.9965687,False,True
3,0.9952724,False,False
5,0.970078,False,False
1,0.9775129,False,False
3,0.96664286,False,False
5,0.98742056,False,False
3,0.9951652,False,False
4,0.9952822,False,False
3,0.9390404,False,False
2,0.96985745,False,False
4,0.9760728,False,False
4,0.95057046,False,False
5,0.9534927,False,False
2,0.9672942,True,False
1,0.9672942,True,False
5,0.92687464,False,False
5,0.9387269,False,False
2,0.9760674,True,False
5,0.9591997,False,False
4,0.9760674,True,False
5,0.9503708,False,False
3,0.89360636,False,False
5,0.9810697,True,False
3,0.95875025,False,False
4,0.9810697,True,False
2,0.9894308,False,False
2,0.99413896,False,False
4,0.91722715,False,False
1,0.9281229,True,False
4,0.9422966,True,False
1,0.9710093,False,False
1,0.9482112,True,False
5,0.7906583,False,False
5,0.9482112,True,False
3,0.9657265,True,False
5,0.94148177,False,False
2,0.9657265,True,False
5,0.89954823,False,False
3,0.95730364,True,False
4,0.9073566,False,False
2,0.95730364,True,False
5,0.9217416,False,False
5,0.93343073,False,False
3,0.9594953,True,False
1,0.9593252,True,False
1,0.9594953,True,False
1,0.94040215,False,False
1,0.9117976,False,False
5,0.97119856,True,False
4,0.93740535,False,False
4,0.97119856,True,False
5,0.99735403,False,True
5,0.9927324,False,False
4,0.9828429,True,False
2,0.95886296,False,False
5,0.9828429,True,False
4,0.9002838,False,False
4,0.8629074,False,False
3,0.8992751,True,False
5,0.9667275,False,False
5,0.9267023,False,False
2,0.9589793,True,False
3,0.9866606,True,False
2,0.9866606,True,False
1,0.9516387,False,False
3,0.94902724,False,False
2,0.9574642,False,False
4,0.9591997,False,False
5,0.96019346,False,False
5,0.9487625,True,False
2,0.932197,True,False
2,0.9487625,True,False
3,0.940505,False,False
1,0.9604646,False,False
3,0.9504204,False,False
1,0.8460287,False,False
1,0.91615343,False,False
1,0.9220338,False,False
3,0.96970814,True,False
1,0.96970814,True,False
3,0.94341046,True,False
1,0.6782735,False,False
1,0.7246579,False,False
4,0.72335166,False,False
4,0.9438053,False,False
2,0.9185654,False,False
2,0.9731004,True,False
4,0.93580776,True,False
3,0.9731004,True,False
4,0.88911337,True,False
2,0.88911337,True,False
4,0.8846859,False,False
5,0.95103157,True,False
3,0.9178064,False,False
4,0.95103157,True,False
5,0.90140325,False,False
3,0.9018793,False,False
2,0.9736268,True,False
5,0.9736268,True,False
4,0.762032,False,False
5,0.85429126,False,False
5,0.948431,False,False
2,0.9525598,False,False
4,0.7922479,False,False
2,0.820044,False,False
4,0.8101026,False,False
1,0.820044,False,False
2,0.9773004,False,False
3,0.9700887,False,False
3,0.97664094,True,False
2,0.9560275,False,False
3,0.9486818,True,False
1,0.976253,False,False
5,0.9630219,False,False
3,0.97055393,False,False
3,0.976253,False,False
2,0.92527556,False,False
3,0.94148177,False,False
3,0.73794335,False,False
4,0.82934,False,False
3,0.8060051,False,False
3,0.93183863,True,False
1,0.93183863,True,False
3,0.9799265,True,False
4,0.9799265,True,False
5,0.95946956,True,False
2,0.8447917,False,False
4,0.95946956,True,False
3,0.97452056,True,False
4,0.97452056,True,False
4,0.9291621,False,False
4,0.94404286,False,False
4,0.9326621,False,False
1,0.9365283,False,False
3,0.9189472,True,False
5,0.9189472,True,False
4,0.938366,True,False
2,0.938366,True,False
4,0.90648955,True,False
5,0.90648955,True,False
3,0.9435638,True,False
1,0.8867803,True,False
1,0.9435638,True,False
4,0.9225118,True,False
5,0.9541554,False,False
4,0.9482298,False,False
3,0.9762711,True,False
1,0.90379226,False,False
1,0.9762711,True,False
5,0.9708923,True,False
2,0.9708923,True,False
3,0.9492793,True,False
1,0.9492793,True,False
2,0.9857924,True,False
4,0.9857924,True,False
1,0.71119785,False,False
5,0.75142074,False,False
1,0.9848458,True,False
2,0.9368363,False,False
5,0.9848458,True,False
5,0.960009,True,False
1,0.77266586,False,False
3,0.960009,True,False
5,0.9761168,True,False
2,0.9761168,True,False
2,0.80401003,True,False
1,0.80401003,True,False
5,0.98080397,True,False
3,0.98080397,True,False
5,0.82570314,False,False
4,0.96747035,False,False
5,0.9720536,False,False
5,0.9784074,True,False
5,0.93483543,False,False
1,0.9784074,True,False
5,0.98414695,True,False
3,0.95039254,False,False
1,0.98414695,True,False
2,0.9554977,True,False
4,0.93329954,False,False
1,0.9554977,True,False
4,0.9184036,False,False
2,0.89220864,False,False
2,0.9021586,False,False
2,0.96779025,True,False
3,0.9001714,False,False
4,0.96779025,True,False
1,0.9293994,True,False
2,0.9293994,True,False
1,0.91722715,False,False
4,0.88554627,True,False
3,0.88554627,True,False
2,0.9657233,True,False
4,0.94817936,True,False
5,0.9657233,True,False
4,0.97583497,False,False
5,0.9809978,False,False
4,0.9752283,True,False
1,0.91933733,False,False
2,0.9752283,True,False
2,0.96380734,False,False
5,0.95185673,False,False
5,0.9541218,True,False
1,0.9686607,True,False
5,0.9686607,True,False
4,0.95030326,False,False
4,0.95185673,False,False
4,0.9475256,False,False
2,0.97647315,True,False
3,0.9541554,False,False
1,0.97647315,True,False
1,0.9760878,True,False
3,0.9760878,True,False
5,0.9224547,False,False
3,0.90773165,False,False
4,0.9607184,True,False
5,0.90346074,False,False
5,0.9607184,True,False
2,0.9283513,False,False
5,0.92863667,False,False
2,0.92718077,False,False
5,0.9444337,True,False
1,0.8739712,False,False
2,0.9444337,True,False
2,0.9467169,False,False
5,0.8640245,False,False
4,0.96340674,True,False
5,0.9399026,False,False
2,0.96340674,True,False
3,0.880093,False,False
5,0.8788339,False,False
3,0.90568876,False,False
1,0.9014523,True,False
3,0.80376244,False,False
3,0.9014523,True,False
4,0.9142486,True,False
2,0.9142486,True,False
1,0.94053876,True,False
3,0.95020103,True,False
1,0.95020103,True,False
4,0.8642032,True,False
1,0.7831527,True,False
3,0.8642032,True,False
5,0.95686734,True,False
1,0.9108211,True,False
4,0.95686734,True,False
3,0.7318243,False,False
3,0.76918447,False,False
3,0.74180573,False,False
4,0.97419095,True,False
3,0.94365275,False,False
2,0.97419095,True,False
2,0.8941215,True,False
2,0.70520246,False,False
1,0.8941215,True,False
4,0.91392064,True,False
2,0.91392064,True,False
1,0.9827969,True,False
2,0.9827969,True,False
3,0.88029635,True,False
5,0.8884814,True,False
3,0.8884814,True,False
1,0.9980489,True,True
4,0.99918735,True,True
5,0.99918735,True,True
2,0.624319,False,False
2,0.5205164,False,False
3,0.9844804,False,False
2,0.9886674,False,False
2,0.96943957,True,False
2,0.9844804,False,False
3,0.9886674,False,False
2,0.97338194,False,False
5,0.9947135,True,False
1,0.99635565,True,True
3,0.99635565,True,True
2,0.9019486,False,False
4,0.904613,False,False
1,0.8700239,False,False
1,0.9709627,True,False
3,0.9640534,True,False
5,0.9709627,True,False
2,0.9888046,True,False
1,0.9888046,True,False
1,0.988192,True,False
1,0.95126164,True,False
1,0.9192669,False,False
4,0.95126164,True,False
3,0.97502995,True,False
3,0.94040215,False,False
2,0.97502995,True,False
4,0.68124765,False,False
4,0.7780529,False,False
4,0.74339503,False,False
3,0.9809978,False,False
3,0.97583497,False,False
1,0.97462344,False,False
5,0.9563625,False,False
4,0.9538854,False,False
3,0.9326621,False,False
5,0.94404286,False,False
3,0.89371014,False,False
5,0.9064417,False,False
3,0.9294512,True,False
1,0.8380945,False,False
2,0.9999967,False,True
2,0.95390594,True,False
5,0.90989715,True,False
4,0.95390594,True,False
4,0.9374336,False,False
5,0.83796334,False,False
3,0.9613838,False,False
3,0.9676598,False,False
3,0.96092224,False,False
3,0.97547007,False,False
4,0.96746445,False,False
3,0.978102,True,False
5,0.978102,True,False
2,0.97214234,True,False
3,0.9706768,False,False
1,0.97214234,True,False
1,0.97036064,False,False
3,0.966635,False,False
1,0.9645835,False,False
2,0.9761591,False,False
3,0.96265733,False,False
2,0.95884717,False,False
2,0.98791337,False,False
4,0.99582434,False,True
3,0.99706995,False,True
3,0.9832314,True,False
1,0.9643873,True,False
1,0.9832314,True,False
2,0.96559006,True,False
3,0.96559006,True,False
1,0.8481082,False,False
1,0.8684344,False,False
1,0.9622113,True,False
5,0.9622113,True,False
4,0.9687538,True,False
2,0.9687538,True,False
4,0.9524522,False,False
4,0.97273684,False,False
5,0.8739712,False,False
4,0.9762099,False,False
5,0.9633697,True,False
2,0.9633697,True,False
1,0.97273684,False,False
5,0.87593603,False,False
4,0.96569026,True,False
1,0.9001235,False,False
5,0.96569026,True,False
4,0.96228814,True,False
5,0.96228814,True,False
3,0.9028159,False,False
1,0.88841105,False,False
3,0.9767169,True,False
3,0.9410342,False,False
5,0.9767169,True,False
3,0.9612007,True,False
4,0.9612007,True,False
5,0.91705096,False,False
1,0.8965906,False,False
1,0.9530406,True,False
3,0.96321446,False,False
3,0.9530406,True,False
3,0.9947281,True,False
5,0.97189784,False,False
2,0.9947281,True,False
4,0.95528305,False,False
3,0.9178102,False,False
2,0.9844247,True,False
2,0.85282934,False,False
3,0.9844247,True,False
3,0.8179008,False,False
2,0.8631746,False,False
2,0.90644,False,False
4,0.8638004,False,False
1,0.86780643,False,False
4,0.8945887,False,False
1,0.88582975,False,False
1,0.8945887,False,False
4,0.89728045,False,False
5,0.88923645,False,False
1,0.88644105,True,False
3,0.8631746,False,False
2,0.8706928,False,False
1,0.87407565,False,False
2,0.96624565,False,False
3,0.98153806,False,False
2,0.97890466,False,False
1,0.9624564,False,False
5,0.97645473,False,False
4,0.96624565,False,False
1,0.98153806,False,False
1,0.97890466,False,False
2,0.9534931,False,False
4,0.9468087,False,False
4,0.9270046,False,False
3,0.9681897,True,False
5,0.9388461,False,False
5,0.9681897,True,False
1,0.838119,True,False
4,0.9999967,False,True
1,0.9483217,True,False
2,0.9483217,True,False
2,0.98238534,True,False
3,0.9624908,True,False
1,0.98238534,True,False
5,0.9545771,True,False
5,0.9449316,True,False
1,0.9545771,True,False
4,0.9733572,True,False
5,0.95940614,True,False
3,0.9733572,True,False
5,0.9893651,True,False
5,0.97920924,True,False
3,0.9893651,True,False
2,0.9675642,False,False
1,0.96942043,False,False
5,0.97547007,False,False
2,0.96942043,False,False
3,0.95785844,True,False
2,0.96470386,False,False
5,0.96746445,False,False
1,0.98791337,False,False
4,0.9744658,False,False
1,0.97618926,False,False
4,0.98597753,True,False
3,0.98597753,True,False
2,0.9891975,False,False
2,0.9816066,False,False
2,0.9930037,False,False
2,0.99501085,False,False
3,0.99582434,False,True
2,0.99706995,False,True
5,0.97865844,False,False
5,0.9602614,False,False
5,0.9891975,False,False
1,0.9571072,True,False
2,0.9571072,True,False
1,0.9489065,False,False
4,0.8481082,False,False
4,0.86452544,False,False
5,0.9612892,False,False
1,0.9762099,False,False
1,0.95962566,False,False
4,0.96321446,False,False
4,0.94661355,False,False
1,0.9410342,False,False
4,0.93786895,False,False
5,0.9580965,True,False
2,0.9225718,False,False
3,0.9580965,True,False
5,0.9721458,True,False
5,0.9391164,False,False
4,0.9721458,True,False
2,0.89071923,True,False
4,0.8920311,False,False
5,0.89728045,False,False
4,0.88127095,True,False
4,0.89031994,False,False
3,0.88943684,False,False
3,0.8920311,False,False
1,0.88943684,False,False
4,0.79424554,False,False
5,0.84048676,False,False
4,0.8108485,False,False
2,0.9003263,False,False
5,0.88582975,False,False
2,0.8831242,False,False
2,0.87407565,False,False
4,0.92729175,False,False
5,0.8925413,False,False
4,0.930444,False,False
1,0.9684937,True,False
3,0.9684937,True,False
3,0.9532043,True,False
5,0.9001235,False,False
2,0.9532043,True,False
4,0.9701164,True,False
2,0.9706768,False,False
5,0.9712963,False,False
4,0.99652636,False,True
4,0.995171,False,False
3,0.9563616,True,False
5,0.78847307,False,False
2,0.9563616,True,False
2,0.9724937,True,False
3,0.9724937,True,False
1,0.99844384,True,True
5,0.98544043,True,False
5,0.99844384,True,True
2,0.97266376,False,False
2,0.98207855,False,False
1,0.8706928,False,False
1,0.8079968,False,False
1,0.94846314,True,False
4,0.78169155,False,False
3,0.94846314,True,False
2,0.99608314,True,True
1,0.99608314,True,True
3,0.86375684,False,False
3,0.8261838,False,False
3,0.78701043,False,False
4,0.9966294,True,True
3,0.9966294,True,True
2,0.9962278,True,True
5,0.98632544,False,False
4,0.9962278,True,True
4,0.9994749,True,True
3,0.9990009,True,True
3,0.9994749,True,True
1,0.97329915,True,False
4,0.86225086,False,False
5,0.97329915,True,False
4,0.9985024,True,True
5,0.99857485,True,True
4,0.99857485,True,True
3,0.99563766,True,True
1,0.99447393,False,False
2,0.99563766,True,True
2,0.99886835,False,True
3,0.9880662,True,False
5,0.9997258,False,True
3,0.99442625,True,False
5,0.95853174,True,False
1,0.99442625,True,False
5,0.8111253,False,False
1,0.7031525,False,False
2,0.9988818,True,True
4,0.9997258,False,True
1,0.9573488,True,False
4,0.9604646,False,False
2,0.9573488,True,False
1,0.999485,True,True
3,0.9971895,True,True
4,0.999485,True,True
1,0.9981835,True,True
5,0.9944297,True,False
2,0.9981835,True,True
1,0.9656998,True,False
5,0.9656998,True,False
2,0.991459,True,False
3,0.93561006,True,False
5,0.991459,True,False
1,0.99135983,True,False
5,0.9279398,True,False
3,0.99135983,True,False
5,0.99667054,False,True
2,0.9959263,True,True
2,0.9075886,True,False
3,0.9075886,True,False
3,0.9400332,True,False
4,0.81861264,False,False
5,0.9400332,True,False
2,0.98430854,True,False
2,0.96502984,False,False
3,0.98430854,True,False
3,0.9878841,True,False
5,0.9393904,False,False
5,0.9878841,True,False
2,0.9395523,False,False
3,0.9862665,True,False
1,0.8585483,True,False
5,0.9862665,True,False
1,0.92131424,True,False
4,0.6667323,False,False
5,0.92131424,True,False
5,0.9679267,False,False
3,0.9735172,False,False
4,0.92228186,False,False
5,0.9094467,False,False
1,0.8019308,False,False
4,0.9459294,False,False
5,0.96091187,False,False
2,0.9952268,False,False
2,0.99478567,False,False
2,0.97337735,True,False
1,0.97337735,True,False
5,0.9636478,True,False
2,0.8951488,False,False
4,0.9636478,True,False
5,0.9993645,True,True
1,0.9967908,True,True
3,0.9993645,True,True
1,0.95455885,True,False
3,0.95455885,True,False
3,0.99947727,True,True
1,0.99639106,True,True
1,0.99947727,True,True
2,0.9629668,True,False
3,0.820386,False,False
5,0.9629668,True,False
3,0.999514,True,True
2,0.999514,True,True
5,0.9290089,True,False
4,0.66213435,False,False
3,0.9290089,True,False
5,0.9775099,True,False
4,0.9775099,True,False
2,0.8696668,True,False
4,0.8696668,True,False
1,0.9984201,True,True
5,0.9984201,True,True
2,0.90915847,False,False
1,0.92333055,False,False
2,0.91794145,False,False
1,0.9590527,True,False
3,0.9590527,True,False
5,0.9346306,False,False
5,0.89764434,False,False
5,0.9899818,True,False
3,0.9899818,True,False
2,0.9832896,True,False
3,0.8687169,False,False
1,0.9832896,True,False
1,0.83139473,False,False
2,0.9869522,False,False
4,0.97143906,False,False
1,0.86191416,True,False
3,0.86191416,True,False
4,0.8878768,False,False
3,0.88383925,False,False
4,0.9009023,False,False
5,0.97524804,True,False
2,0.97524804,True,False
4,0.9698739,True,False
1,0.9698739,True,False
4,0.9816867,True,False
2,0.8583988,False,False
2,0.9816867,True,False
1,0.932739,False,False
2,0.90997916,False,False
4,0.83598423,False,False
4,0.9591801,True,False
2,0.7020955,False,False
3,0.9591801,True,False
5,0.9919065,True,False
5,0.9520941,False,False
1,0.9919065,True,False
3,0.990076,True,False
4,0.87116694,False,False
5,0.990076,True,False
4,0.8865821,False,False
1,0.8575544,False,False
4,0.99699485,True,True
3,0.99699485,True,True
2,0.97280854,False,False
4,0.96259457,False,False
1,0.9678213,True,False
4,0.97010446,True,False
4,0.8021084,False,False
5,0.97010446,True,False
3,0.96601343,False,False
1,0.9325231,False,False
4,0.9752146,False,False
4,0.97237027,True,False
1,0.8940687,False,False
2,0.97237027,True,False
2,0.9643329,True,False
4,0.8044169,False,False
1,0.9643329,True,False
1,0.96937263,True,False
4,0.875669,False,False
2,0.96937263,True,False
1,0.9057426,False,False
5,0.7818767,False,False
1,0.97810054,True,False
5,0.97810054,True,False
3,0.9448744,False,False
2,0.8623167,False,False
3,0.9124274,False,False
2,0.93823135,False,False
2,0.91677845,False,False
5,0.8288075,False,False
5,0.8720232,False,False
4,0.92649066,True,False
3,0.9479573,True,False
4,0.9479573,True,False
5,0.9054902,False,False
5,0.902077,False,False
2,0.9532006,True,False
5,0.8913788,False,False
1,0.9532006,True,False
3,0.95789826,True,False
5,0.83180255,False,False
2,0.95789826,True,False
1,0.9526683,True,False
2,0.9526683,True,False
1,0.60799766,False,False
3,0.6487333,True,False
1,0.6487333,True,False
5,0.966486,False,False
5,0.95096713,False,False
5,0.95927393,False,False
5,0.85769755,True,False
1,0.8720232,False,False
1,0.9074342,True,False
3,0.66887885,False,False
4,0.9074342,True,False
5,0.97666514,True,False
1,0.9296505,True,False
2,0.97666514,True,False
2,0.96355146,True,False
4,0.8296877,False,False
4,0.96355146,True,False
2,0.9953246,False,True
4,0.98027146,True,False
3,0.9690373,True,False
5,0.98027146,True,False
1,0.9207895,True,False
2,0.81848073,False,False
4,0.9207895,True,False
5,0.99194807,True,False
3,0.9767995,False,False
3,0.99194807,True,False
3,0.9828855,True,False
4,0.9828855,True,False
1,0.9359522,True,False
3,0.843447,False,False
4,0.9359522,True,False
3,0.9555621,False,False
4,0.9196566,False,False
5,0.97360194,True,False
3,0.86347634,False,False
4,0.97360194,True,False
2,0.8913788,False,False
1,0.9321939,False,False
3,0.9786302,True,False
2,0.9786302,True,False
3,0.9681622,True,False
2,0.84223354,True,False
1,0.8149047,False,False
5,0.84223354,True,False
3,0.9089807,False,False
1,0.9685004,False,False
1,0.8738461,False,False
5,0.96254027,True,False
5,0.97882575,True,False
4,0.9607827,True,False
2,0.97882575,True,False
1,0.9895247,True,False
4,0.9895247,True,False
5,0.9963263,True,True
1,0.9963263,True,True
2,0.97718155,True,False
4,0.97718155,True,False
5,0.9904557,True,False
2,0.9904557,True,False
5,0.98501563,True,False
4,0.80450296,False,False
4,0.9860897,True,False
1,0.8814626,False,False
1,0.9860897,True,False
4,0.9772064,True,False
1,0.78068304,False,False
2,0.9772064,True,False
1,0.9345306,True,False
3,0.80504376,False,False
4,0.9345306,True,False
2,0.9475539,True,False
4,0.8295383,False,False
1,0.9475539,True,False
3,0.947489,True,False
3,0.7534725,False,False
2,0.947489,True,False
2,0.9487442,False,False
2,0.8890382,False,False
1,0.912168,True,False
4,0.9594463,False,False
3,0.9512453,False,False
1,0.9801047,True,False
1,0.8732253,False,False
4,0.9801047,True,False
4,0.98220086,True,False
4,0.94082165,True,False
5,0.98220086,True,False
4,0.7552903,False,False
5,0.6849952,False,False
5,0.9946632,True,False
3,0.9946632,True,False
1,0.9594463,False,False
2,0.9512453,False,False
1,0.89743173,True,False
4,0.89743173,True,False
5,0.98914623,True,False
2,0.95839363,False,False
3,0.98914623,True,False
2,0.995602,True,True
5,0.98187065,False,False
5,0.995602,True,True
1,0.7985784,True,False
5,0.7985784,True,False
3,0.7851312,True,False
1,0.98587865,False,False
3,0.9835405,False,False
3,0.9890338,True,False
5,0.9890338,True,False
4,0.71831405,False,False
4,0.64744216,False,False
4,0.9616294,True,False
5,0.9616294,True,False
5,0.92627466,True,False
1,0.92627466,True,False
3,0.90356785,False,False
2,0.9201628,False,False
5,0.92238295,True,False
4,0.91134554,True,False
2,0.92238295,True,False
3,0.74527764,False,False
1,0.8993746,False,False
4,0.94755185,True,False
2,0.8783808,True,False
3,0.94755185,True,False
3,0.91937613,False,False
4,0.9728175,True,False
3,0.8942652,False,False
1,0.9728175,True,False
3,0.8437925,False,False
4,0.8329177,False,False
2,0.757154,False,False
3,0.8241832,False,False
4,0.9904051,True,False
3,0.9871437,True,False
2,0.9904051,True,False
1,0.97476286,True,False
4,0.9708656,True,False
2,0.97476286,True,False
5,0.99135745,True,False
4,0.971796,False,False
2,0.99135745,True,False
3,0.99012,False,False
3,0.98187065,False,False
1,0.98074543,True,False
3,0.98074543,True,False
5,0.90966177,True,False
2,0.81317496,False,False
2,0.90966177,True,False
2,0.83387655,False,False
2,0.72097224,False,False
1,0.8822458,True,False
5,0.8822458,True,False
1,0.75450236,False,False
2,0.76016134,False,False
1,0.73726606,False,False
1,0.91562015,True,False
1,0.71867985,True,False
3,0.91562015,True,False
4,0.512189,False,False
2,0.89664733,False,False
4,0.8891808,False,False
5,0.967135,True,False
4,0.967135,True,False
1,0.83481586,False,False
1,0.82419056,False,False
3,0.70881635,True,False
2,0.83352244,False,False
1,0.719925,False,False
5,0.9367269,True,False
3,0.9367269,True,False
5,0.9114146,True,False
1,0.9667321,True,False
5,0.9667321,True,False
4,0.80056244,False,False
1,0.9222473,True,False
1,0.89770555,True,False
2,0.9222473,True,False
5,0.70531994,False,False
2,0.83410627,False,False
4,0.9513707,False,False
4,0.93990624,False,False
1,0.9902333,True,False
5,0.9902333,True,False
3,0.99010855,True,False
1,0.9513707,False,False
1,0.93544096,False,False
2,0.95573723,True,False
3,0.95573723,True,False
2,0.94263077,True,False
2,0.94179046,False,False
2,0.96974206,False,False
2,0.9531491,False,False
4,0.9721168,True,False
3,0.96974206,False,False
1,0.9721168,True,False
5,0.95532584,False,False
2,0.89524037,False,False
3,0.92054987,True,False
3,0.95532584,False,False
3,0.88346064,False,False
2,0.9021263,False,False
3,0.9094792,False,False
3,0.91429025,True,False
4,0.9094792,False,False
1,0.91429025,True,False
5,0.87601674,False,False
5,0.9278127,False,False
1,0.86531067,False,False
3,0.97083354,True,False
4,0.932368,True,False
5,0.97083354,True,False
2,0.98011404,False,False
2,0.9835589,False,False
3,0.9783673,False,False
5,0.97652066,True,False
4,0.9938824,True,False
1,0.9938824,True,False
4,0.99338126,True,False
1,0.9899443,True,False
5,0.9899443,True,False
3,0.9875206,True,False
3,0.99103254,True,False
4,0.99103254,True,False
3,0.9930729,True,False
5,0.9930729,True,False
4,0.99453604,True,False
5,0.99405515,True,False
2,0.99453604,True,False
4,0.9809942,True,False
4,0.95394063,True,False
5,0.9809942,True,False
4,0.9757616,False,False
4,0.97807825,False,False
5,0.9378872,True,False
5,0.9359845,False,False
1,0.9378872,True,False
4,0.96461606,True,False
5,0.96461606,True,False
4,0.9536866,False,False
5,0.92747414,False,False
5,0.94651115,False,False
1,0.9838556,True,False
1,0.96952474,True,False
4,0.9838556,True,False
3,0.85433567,True,False
1,0.8879716,False,False
4,0.8625068,False,False
3,0.8494085,False,False
3,0.8879716,False,False
3,0.8625068,False,False
3,0.9347231,False,False
2,0.8441825,False,False
1,0.9145124,False,False
5,0.89863324,False,False
2,0.9322442,False,False
2,0.9263731,False,False
2,0.86103356,False,False
4,0.9145124,False,False
3,0.89863324,False,False
5,0.8624182,False,False
1,0.9322442,False,False
4,0.9347231,False,False
2,0.99453986,False,False
4,0.99507785,False,False
3,0.9953145,False,False
4,0.9953145,False,False
5,0.99705744,False,True
1,0.9959257,False,True
4,0.9939344,False,False
4,0.99705744,False,True
3,0.9959257,False,True
2,0.9835709,True,False
3,0.9835709,True,False
2,0.8991554,True,False
5,0.8991554,True,False
4,0.8374281,False,False
4,0.8283515,False,False
3,0.922714,True,False
3,0.8582157,False,False
1,0.922714,True,False
3,0.9155302,True,False
1,0.9238509,False,False
1,0.9155302,True,False
5,0.94641966,True,False
5,0.8861532,True,False
2,0.94641966,True,False
1,0.8848479,False,False
5,0.9238509,False,False
1,0.8283515,False,False
3,0.8649586,False,False
4,0.91141695,False,False
3,0.84058285,False,False
3,0.7555472,False,False
3,0.7312435,False,False
5,0.8324157,False,False
2,0.9541473,False,False
2,0.8798244,False,False
4,0.8358738,False,False
3,0.93925744,False,False
2,0.9530171,False,False
5,0.91874826,False,False
4,0.8282355,False,False
4,0.78708655,False,False
5,0.9541474,False,False
4,0.9055943,False,False
1,0.7996475,False,False
4,0.82277334,False,False
1,0.83834666,False,False
5,0.8282355,False,False
2,0.8257933,True,False
2,0.83583736,False,False
3,0.896492,False,False
5,0.8556621,False,False
2,0.93925744,False,False
1,0.9530168,False,False
2,0.91874826,False,False
